signal1,signal2,signal3
0.41395171969779854,0.21529646556773746,-0.028428726338570506
0.5042839730952041,0.14146516409715384,-0.04193976295067488
0.5087233138082644,0.20546411174537071,0.007630643046760312
0.5354476391076598,0.16445996992275172,0.04921646459481593
0.43508664616191833,0.15028391802558042,-0.06814345192800628
0.43143934423457664,0.14413355443115944,-0.020180364967571793
0.5240375005496649,0.19023031278594454,-0.10229013644253944
0.513218109683231,0.16736812197207843,-0.038314365555337446
0.5112721358193211,0.26306258574989994,-0.019928792679117905
0.5163986467236229,0.10483485118790761,-0.0673501018388038
0.465353835908867,0.17151871258094625,-0.05044276514550704
0.5111966574937882,0.1173139860919338,-0.10097260722519344
0.5144165389676736,0.09846305143711348,-0.029668557439768983
0.4641743111933601,0.1395304537245919,0.016308547654671234
0.5932595856722209,0.14508098074779535,-0.09427882807545725
0.5236914875115066,0.28225480830472327,-0.07349182301052753
0.4404136483892376,0.1252649326087172,-0.02015799203206754
0.5327354879988369,0.07608279064776106,0.012402350941925912
0.4510527180093865,0.1443552697577329,-0.1257677110158128
0.5389700473978178,0.025079334260905042,-0.06244199352333904
0.5573246506856322,0.12231378753352225,-0.04272860139131617
0.4580898712712307,0.12580696265969193,-0.064857548976404
0.5469719971218029,0.1628236643191756,-0.1864504751644485
0.5190715605737843,0.16985667270630422,-0.040398426548765895
0.5391150029579929,0.09407305677431636,0.007686561979168019
0.5923813240377875,0.10979097117150793,-0.06525913380859936
0.48475219529889446,0.07708001581732417,-0.12544349437360858
0.45876501732918473,0.05704166115860289,-0.10232389983750943
0.45135668374495813,0.12699270064719156,0.009066019925587684
0.4543728878298071,0.04586639364968867,-0.03667573101962417
0.4905897975316455,0.08685666773631975,-0.05289826297749998
0.5107345185911905,0.05586638466424621,-0.06978559850360286
0.5066941293842777,0.13114113626009974,-0.12335000604183333
0.5333521358887696,0.19175529702415955,-0.10298831663911023
0.4917272531627046,0.03462622555045115,-0.09950158601099438
0.5627889402518886,0.005071647619861425,-0.07075091422184945
0.4758654617421245,0.08949038618489481,-0.02538576485737712
0.624043919320743,0.0945270879553071,-0.04749419556744372
0.5182071828273479,0.10267803785135163,-0.17693644597150063
0.4429056000903435,0.06742742561764052,-0.0972997633319498
0.43100993953717254,0.07770546789279575,-0.07416921618148992
0.507420816678808,0.10410263569915287,-0.08254726240257051
0.4708183588099315,0.13573414153092925,-0.1474093277151196
0.5163376261922545,-0.016058461791160814,0.027326548336470552
0.5028975227681343,0.061224381610732244,-0.18463777871880807
0.47414431279362834,0.08833526621652693,-0.1773204352965254
0.43394841123237743,0.02971568966514128,-0.11383101055277985
0.39900044619802194,0.16013893976512672,-0.02199212412775782
0.4508242962403562,0.03977232201868008,-0.17193476994824203
0.5143299053611788,0.06743703394943697,-0.14567991865025906
0.4805274240491726,0.0952582198437592,-0.08075750281792776
0.4058015872225536,0.03584501687825552,-0.13771869088987962
0.4749665533036593,-0.02897045979563742,-0.1557283873698092
0.48374572648837644,0.03987129798622981,-0.11285788703935931
0.4184128885840274,0.11071887998095509,-0.12962321431331444
0.468371658392974,0.04034202061399002,-0.09380452578777052
0.46162941356320486,0.012802184508313295,-0.08279767401960851
0.3995581657790814,0.09934193162436342,-0.13403246099593608
0.472538081430255,0.034451398068919614,-0.1367738627926702
0.48058450798101215,0.02341142540160785,-0.14259877953891903
0.5045491579200774,0.0543191967372805,-0.13075713758520208
0.500892973177525,0.08330853344120348,-0.15432954786861777
0.3770808570788351,0.1617791364818733,-0.15895757406759398
0.3967899323209315,0.08197561024210655,-0.10089910616113545
0.46710543876842003,0.0965241580743299,-0.0866918017598447
0.4646713290451494,0.011150316633078843,-0.23960584530747386
0.46231887406906064,-0.016930097863852994,-0.16542077713524572
0.6267438662555422,0.03539287197253733,-0.20201286132817226
0.4601492088590952,0.03554621577905926,-0.18474531353939294
0.4858371968264343,-0.025827980719892944,-0.15065146173474697
0.4741703289510981,0.017241489405854543,-0.1388474614850247
0.45640848263207473,0.043879381240354384,-0.17942903894980347
0.40540175358630554,0.03983928440187248,-0.2709539608345005
0.45639785642391223,0.04493905166000063,-0.22496401163335744
0.3770504696624629,0.03217697333313365,-0.1332717782063894
0.40105156621580346,-0.009818482106344072,-0.3164630409099474
0.3857837964192319,-0.012260627506870481,-0.12137494668596108
0.41126415318221393,-0.04861137138880868,-0.15594872204375138
0.5199811302434705,0.09847618968399459,-0.11742438327338989
0.3079222734937861,0.007810742536958814,-0.19434338577370705
0.43259574563676895,-0.006203991674056862,-0.28862544413012037
0.3146043176115198,-0.043500753040632084,-0.16513553822186228
0.36856136925273825,0.14762179206157228,-0.12397751517510452
0.4434841282923289,-0.054927499858551325,-0.14248834818452144
0.389090331964836,-0.024803427926738383,-0.22283081751528697
0.3287902373681613,0.015331041458718338,-0.1862873135939688
0.3436751686274625,0.0224503468006041,-0.21815341492885043
0.410145175643819,0.03823717059640947,-0.2333180695196743
0.3363342745025032,0.07862233585656685,-0.1453851835651352
0.38032556850883414,0.01145171201765213,-0.25378763452844494
0.36839431401031625,-0.06875511302760942,-0.23931461817411542
0.3301121763531189,-0.030897449837371194,-0.2504940664653198
0.46642960100082925,-0.004754311051720073,-0.2704302090506257
0.38743262751132274,0.08117062344826807,-0.18917808570163896
0.2509482535522076,-0.09422461170904411,-0.1389604038766731
0.3579615848684401,0.03370202069030878,-0.20677181795110777
0.31194816854004864,-0.01952225796861868,-0.2732633510429091
0.38402327770513106,0.011283775815687416,-0.15638217114743222
0.2981055533539403,-0.037795761503758,-0.11445311302494432
0.32829097463490053,-0.07690432980573655,-0.23136440426943897
0.355539964588623,0.0006759723884447663,-0.22324930280834304
0.3698081354946385,-0.006229277000256397,-0.1737630128618856
0.26270267881439635,0.007570766740328971,-0.11863191485224722
0.3021572892752044,-0.043776555942922464,-0.22585192998528725
0.29126804943989815,-0.07517955552105818,-0.26657236449950905
0.27845031603096654,-0.12520272006211086,-0.1684236100081074
0.39545984091691055,-0.00836730696411283,-0.16004080360888995
0.3234758472372051,-0.03021167885637137,-0.19964230383560513
0.236191874335226,-0.10176294833804567,-0.22776522077794814
0.3411085564096952,-0.08246754386963714,-0.1500043353508255
0.39727313461267244,-0.08093912291929853,-0.17314124888478047
0.33870933720484353,-0.13380990359135914,-0.23773970582486986
0.20700961692665049,-0.1026013781315262,-0.19659322858854894
0.2546301550523957,-0.12046232831731027,-0.2663185919767699
0.33802327567289425,-0.0864451884901586,-0.1640792286402865
0.23510263690755506,-0.10480331500352191,-0.2110813327607743
0.288458425185122,-0.15126256278167824,-0.21930655640327992
0.30075387351510474,0.02917674382836813,-0.1986716581390355
0.21140416233182793,-0.011362656439188726,-0.19447513755835413
0.25047715832093653,-0.1149739638770414,-0.15116239855141128
0.08706745420246545,-0.0644314976673172,-0.16572867549186887
0.19356392134658507,-0.05920506314769797,-0.20243402852959244
0.2277828999246659,-0.022545851217311945,-0.155716732404812
0.17362611154669866,-0.12504819871558576,-0.17310622579352525
0.31321619766175435,-0.0315262898474654,-0.21367256249966055
0.15564576601712138,-0.11553635548834856,-0.19773470453522082
0.20068509793608638,-0.15693935282205945,-0.1980230705822296
0.22473656994436753,-0.05594012983616951,-0.16441910161879697
0.2857536045702207,-0.02960524660154333,-0.2070608644632634
0.13736586277885732,0.03326068385948522,-0.2072152991039618
0.2627652724437564,-0.1581079144967029,-0.08819984981976159
0.20054639184718892,-0.06515774547201751,-0.1385518240141151
0.14636695689682855,-0.12257096533687088,-0.2224277687309002
0.21393566973932937,-0.06488513909830032,-0.15466833450813883
0.19615250449120117,-0.1795446250835348,-0.17607430692958326
0.1515390797441442,-0.171120514238355,-0.1611497300669052
0.1803722769000723,-0.14873235344556374,-0.17255503834167327
0.15293105378610677,-0.10794160986764284,-0.11859441881908833
0.17316994234051472,-0.14588959276336416,-0.15940991391145834
0.19588120098483214,-0.08282295160800898,-0.17836999139132742
0.2373398229157943,-0.06636540427341116,-0.12169121895723234
0.091396718250419,-0.08965995673359364,-0.16063258264271985
0.2551723443862293,-0.040622288143454324,-0.16468022656045578
0.046134616195147096,-0.10268721848685296,-0.15347192726776832
0.131353708156514,-0.18623421488550895,-0.1722343472013379
0.16354888578903756,-0.05912523904596327,-0.1654356861044469
0.14335926821730682,-0.1594503244738578,-0.19353757878034306
0.09333841734554638,-0.08556370527268417,-0.200030078963096
0.10921855208912723,-0.05428361387195747,-0.21063255049455318
0.09011392677769045,-0.11201510308663774,-0.2284993509697657
0.08042356826534769,-0.21153001560613868,-0.20104645828698395
0.1474887544765008,-0.18449855524382744,-0.16389900755874204
0.11796576665913741,-0.07430980476284296,-0.14811992621287504
0.06056584391748081,-0.15075536170172626,-0.1648962965827272
0.13527812771877878,-0.14016577735129096,-0.2671382570799304
0.10074089051940291,-0.1080413969196225,-0.06861177502016232
0.12108826342567566,-0.1129974851341306,-0.09097194597416353
0.10698779813935252,-0.1356974052910089,-0.12093012779196523
0.029110253483829993,-0.16188724994098055,-0.045733531486414986
0.03759754406524342,-0.1688962679288163,-0.18783446703016515
0.09801130777147775,-0.11216940879110122,-0.042411934344079916
0.08619910761499804,-0.1291797797936217,-0.18285004554156567
0.04966391346009331,-0.17150947664606753,-0.12041831473403956
0.05159869028165748,-0.10631730768607545,-0.19378316718578154
0.10463432066955558,-0.16864521512163072,-0.12706341608842642
0.006187186128630132,-0.2065392566617635,-0.10616786186424815
0.05813172777345847,-0.2036592876516688,-0.13086053760674501
0.015675251577572394,-0.21639427948972098,-0.08505428029605788
0.00990627105528423,-0.1828160181010075,-0.11339239365183915
0.07073254181758623,-0.10923929240411079,-0.1420321894688425
0.052066305312449254,-0.21290187910693276,-0.14179437627591057
0.04647167876811084,-0.16493648606464997,-0.07042475248462793
0.06607026681595965,-0.20889935183852856,-0.14114930545428234
-0.0031534316019365786,-0.19077631991821672,-0.060159414749887924
0.024894495098221288,-0.2549502015044366,-0.04223749923788922
-0.02971510077147492,-0.19215353249053013,-0.18422904909324744
-0.0029906346281955813,-0.1924814949822904,-0.04154462562746861
-0.030701374402591526,-0.15744247677109738,0.007454693461518738
-0.02433727346415413,-0.17494443794103542,-0.08032024782265505
-0.004419151788678428,-0.24767058020386862,-0.060299314333977005
-0.0800745508971065,-0.13517435234639355,-0.03571603843417145
0.060473249692968994,-0.18049312333870499,-0.09863349941636236
-0.09942516594753945,-0.18270325092488976,-0.07301935848197484
-0.1148069979044408,-0.1946872574021086,-0.14509885247980486
-0.0011598842709055132,-0.22171170790306505,-0.06969476874972771
-0.024444247435043268,-0.18651981903485967,-0.048941323927849945
-0.037776942783006105,-0.175206941658842,-0.04524256085128489
-0.04251431143894526,-0.2878978251635283,-0.014967277994804504
-0.07948518571397006,-0.22904793254567304,-0.10415107188072459
-0.12866893859640097,-0.21640418593646094,-0.08919903241616901
-0.08494098451074397,-0.19238527472519565,0.03506301880084904
-0.1275054173470574,-0.14705516785179162,-0.06435898607662628
-0.04979809979644736,-0.2468245427423974,-0.043958307574686835
-0.11080385491180682,-0.23464217462192696,-0.0544157878067572
-0.1496124000333156,-0.23686709066377343,-0.08924312634208295
-0.12928255296959146,-0.2528027167504782,0.035934411802384214
-0.0974310876346677,-0.23156119056670738,-0.0686999037835073
-0.15111647978251724,-0.17712678752897218,-0.09574237315914161
-0.1688815707917374,-0.26981313837898796,-0.058969514719556755
-0.12041371236129107,-0.1971744700321508,-0.13356400766232598
-0.12516400660612606,-0.30509341781916954,-0.06308175497887132
-0.16756001503678797,-0.24948754279582816,-0.07595561949384637
-0.17055107148869994,-0.2393065950728789,0.006296632525056033
-0.14016825948633285,-0.14048971477475014,-0.055265591193277966
-0.22893139662635154,-0.23936239465920411,0.02578009612640465
-0.2316411388800675,-0.3370629786486835,0.05430306475781072
-0.20191480517298907,-0.3283126528797431,0.026430112365057584
-0.18137299652400285,-0.22802294078341284,-0.020402747052019235
-0.15984623556490968,-0.20038083342469679,0.00041988152576828437
-0.10629723888850667,-0.2136302170930735,-0.0798861079804606
-0.14183749811213778,-0.2253467507436417,-0.007326028984689582
-0.19735436341267057,-0.1769230697268817,-0.04065903981144613
-0.1949262693659996,-0.2633148874880916,0.04007861496104342
-0.24870055187487056,-0.19287749511525443,0.1369981211835292
-0.2040785078718281,-0.3204998201526986,0.03634790826010608
-0.22214423533163005,-0.28541081452614364,-0.08520641148424997
-0.19611305672488702,-0.3317680716440252,-0.0007203730037183831
-0.25812698855397503,-0.25639901661332826,0.02645232190665283
-0.1952928959353676,-0.24619867199328418,0.027677712233111742
-0.1490959304305829,-0.23939744572262142,-0.010253994594051092
-0.23562096483734224,-0.24321325191911555,0.04152215514653793
-0.21452443453941689,-0.29387791631930693,-0.029903150332347646
-0.2045064234821158,-0.2581929947519109,-0.012066470911356549
-0.2634543479221417,-0.32472180339715,0.07041800589359246
-0.23654406236790163,-0.18284429607182479,-0.00971445780708037
-0.25144965388771623,-0.26733102410363746,0.07091062364994415
-0.25150084875042056,-0.2777256467553705,-0.021551705543186743
-0.29931488436997655,-0.17495353399040814,0.13807366005771837
-0.26369256174129957,-0.31761962112343123,0.014018540354352946
-0.24424533958273653,-0.3128808743746205,0.04443651400506242
-0.20078834314489172,-0.31249418572042914,0.07502579754049424
-0.22955491729545174,-0.2621457629422075,0.033089767593173856
-0.1740045191746072,-0.23822695794985896,0.07137588887822302
-0.32414803751557436,-0.2238683810339037,0.09580730667002338
-0.24625306702833766,-0.13328322186972805,0.11788892809052123
-0.284761451402324,-0.3753726115451946,0.11223621647008253
-0.18846846524299865,-0.23346932837376455,0.06685755119137535
-0.34237379077338786,-0.2927548241069454,0.07088623989096131
-0.34791503758039843,-0.29519826060764426,0.1984254120245713
-0.3398380540696829,-0.2978322893163138,0.13119837516112415
-0.41997169775513715,-0.3132352708973615,0.04032784352871875
-0.34394177493617606,-0.1845105280911342,0.0941140952127267
-0.3594560041046396,-0.22754871788700406,0.0750331403366286
-0.3177928792087733,-0.2694173862645503,0.08767854340082194
-0.31200543626359467,-0.20392674029485236,0.03560420524905366
-0.23903245056226546,-0.3479910165663795,0.0790946670954846
-0.28903427426247863,-0.3397735194408641,0.19285805313888615
-0.36908146733746733,-0.38299695543672374,0.13380050255935783
-0.38880381315940493,-0.3099161710107952,-0.017168549917970802
-0.32289952803291067,-0.2676939205752904,0.17074436589945538
-0.417084804716435,-0.2714558078114886,0.16688360932560667
-0.2630427568079755,-0.2699379776699325,0.09690651986464593
-0.2991507785259212,-0.348750658497968,0.15317676872691016
-0.3850528446484913,-0.2388191918983325,0.07676004239148876
-0.4506859068741938,-0.2677609953877495,0.09860668976807796
-0.30073417747392117,-0.2438413921768434,0.19940878989711724
-0.37751656173476833,-0.37587020592500564,0.11322895834635101
-0.3132233485162865,-0.2663817645844878,0.03563433277472085
-0.45812263059368247,-0.34205496419647385,0.12823215860469098
-0.4116192425312256,-0.30322940889253475,0.12971474012671338
-0.38459938539610306,-0.25732766065514584,0.19577935889763595
-0.38568513385592906,-0.2801599664036268,0.13876395405809525
-0.4136712271872889,-0.3279464358741232,0.1191231598751051
-0.36312013059572257,-0.28569658619936134,0.1945786802859909
-0.4506988963478284,-0.36321380244945883,0.1504569595057992
-0.4074523653389735,-0.22973641441360979,0.10897539534225444
-0.3972940927060256,-0.2981126575226327,0.20625253238624125
-0.3805220852410549,-0.2325055271575721,0.1601784550528806
-0.3735578116277609,-0.31533004338717513,0.15260051680625403
-0.4682242751977064,-0.3157385320030689,0.16327418813211172
-0.49151029534246654,-0.3283111570960382,0.10273516550830028
-0.35369168179762156,-0.24682099142987227,0.13174055101564958
-0.4036890011761179,-0.3266148753347674,0.1601214485997589
-0.46041617736555096,-0.25941290933709915,0.1519922260935261
-0.34807910169166106,-0.31125037389782273,0.22709353478706437
-0.4224552553678579,-0.39139667786394255,0.17605233254768154
-0.37183359095217916,-0.32157063784510154,0.2095999950461248
-0.42993890967171666,-0.35245240712718434,0.16895978402022818
-0.33275048996269474,-0.2922295408840884,0.22290174831301907
-0.35045031812374045,-0.3538583422607262,0.1915227508582702
-0.4530512203381165,-0.2484380563491409,0.173837806495381
-0.39436605810058356,-0.2996750182656071,0.17398408517889366
-0.4129731068117371,-0.3043709779679883,0.12836847059605871
-0.3790631012376743,-0.26305204531415727,0.20283873060363058
-0.49794887787159425,-0.24799228304646428,0.17684531539246276
-0.4175631876752309,-0.29751903175086536,0.15507831988800252
-0.4010624059657233,-0.33538604442068615,0.23678283294404048
-0.5439930762776961,-0.38582190111361403,0.12018994193810766
-0.5172458940080162,-0.3317087400364067,0.16277584039417242
-0.5620256357658171,-0.3285351235468349,0.23644508767062994
-0.47546942108382184,-0.2925753116031213,0.2019521748154354
-0.4280108195326398,-0.31542460292651864,0.18485807010373037
-0.39061254427182,-0.2639950747479006,0.20083405167207105
-0.4638215497582359,-0.3292507302601202,0.19824507801775199
-0.38784465116398936,-0.3016488369683235,0.11438915116712574
-0.5399827138648451,-0.23977797741255416,0.17366429401997147
-0.5578018780617896,-0.2820520099910637,0.2728155779629527
-0.47701799329704386,-0.3022964109292434,0.15984219862182383
-0.45659776449779266,-0.32952835372530254,0.17766888370108058
-0.47894862323481285,-0.33121462718248235,0.16723486971788776
-0.5821511087266296,-0.3421909676726461,0.19065339993498037
-0.48465224609341123,-0.32680321269751966,0.16649239763863247
-0.546788940311901,-0.2620474540238594,0.22058597232077548
-0.4494029028688175,-0.310988344431828,0.20667077066145675
-0.46582939477851115,-0.36743107449980666,0.23599440331912008
-0.532377657645512,-0.21156774942266937,0.14523749127349497
-0.5122528374794216,-0.28399704878884424,0.18119055176871282
-0.5406473354467809,-0.37034687293211976,0.18729987479376775
-0.4918990136962071,-0.3220818439034438,0.22170210132666496
-0.44203746618912154,-0.29442007361446626,0.15954768930387064
-0.5400614288625349,-0.21469508511027557,0.24523561159097038
-0.4665042679977632,-0.35527591345755605,0.2589729970518901
-0.5191017716705518,-0.2509991617620456,0.15036297538552001
-0.5330655708647355,-0.22974309336775262,0.17537236762346556
-0.49955714396729317,-0.3310516608632723,0.17338387629499044
-0.5467020186577207,-0.31338147617734324,0.33161920652694776
-0.5233071507934927,-0.3511934315037674,0.1784793364832335
-0.556153801089424,-0.30940853062925433,0.28378506591873265
-0.3986092451709128,-0.3009078142542126,0.13645666861262393
-0.4956182354387514,-0.26592400281715367,0.15014524309923238
-0.5328538619307519,-0.24421086999562866,0.16509217244364338
-0.48760497814443166,-0.3359237503807473,0.156887671893854
-0.5043069333335882,-0.3966694765952967,0.18548212629770314
-0.5100756993561009,-0.29913512178388085,0.1630983319088312
-0.4686056706015782,-0.28315106024608955,0.15718567140556802
-0.46167547534122716,-0.2850975127754122,0.2556472763303199
-0.5262628187941684,-0.3136279391583367,0.258439796103595
-0.528665600656231,-0.2907679840628292,0.24419699792425842
-0.5137142136396327,-0.22093010767711746,0.22236991490329633
-0.6150946314306383,-0.27729786033961673,0.20020077711662776
-0.5757450712749399,-0.31472068794633973,0.17006174500759155
-0.43157875162877596,-0.32071534895759546,0.14656120535075676
-0.41756103433202846,-0.30383677788501107,0.21163096833399336
-0.5120981964655079,-0.21313139200317466,0.13401823365889776
-0.47060555659241876,-0.3037432022725021,0.14217892031980317
-0.48360796435126696,-0.29516322645248033,0.24865267202308977
-0.34491358235768477,-0.3178701157604198,0.28512852796196203
-0.4425161425641559,-0.2383718034200179,0.20880712863207992
-0.5044781839919587,-0.19488126996448918,0.24346896895068684
-0.5453969349146026,-0.2698802909148568,0.17481510299463898
-0.5774300757875143,-0.2877957808041388,0.11914311869094633
-0.4863727145096065,-0.28960446221321956,0.215512862803248
-0.5337519159196714,-0.4101538405114631,0.21220459922944804
-0.5663859534632403,-0.2531615991298387,0.1861180711987914
-0.5268912746093112,-0.2831772323363242,0.1691693115136314
-0.5478799371408273,-0.2679206570610145,0.22811126520785874
-0.40863598192720685,-0.3243488982638418,0.12938623706105667
-0.44805230365854815,-0.3074225115182566,0.13861581159532985
-0.4916249383779971,-0.30816067167825917,0.1254915741681516
-0.41627199195253317,-0.235923940128875,0.17869803054394498
-0.48539464958818823,-0.3053246824501556,0.11856796433758163
-0.531272215211738,-0.18162124291144574,0.13722482258949148
